Subj,IP_Address,Inst_Time,Avg_Read_Time,Outcome,Agent,Vignette,Trial,Cause,Counterfactual,Trial_time,Age,Gender,Ethnicity,Education,SES
77,64.231.178.124,13.936,38.71225,1,1,8,10,5,2,55.768,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,2,9,1,5,2,33.468,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,3,10,21,6,1,46.479,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,1,11,13,7,1,29.753,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,2,12,3,7,1,30.077,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,3,13,24,3,2,40.825,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,3,14,5,7,1,29.049,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,2,15,23,3,2,29.228,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,3,16,9,2,2,31.903,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,1,17,17,5,2,27.37,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,3,18,22,3,2,64.874,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,3,19,19,7,1,43.845,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,3,20,20,3,2,32.177,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,3,21,6,7,1,74.472,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,2,2,22,11,7,1,24.769,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,3,23,7,6,1,46.436,29,2,5,4,6
77,64.231.178.124,13.936,38.71225,1,1,24,16,6,1,35.424,29,2,5,4,6
78,183.83.100.212,2.291,62.50391667,1,2,1,10,7,1,79.772,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,3,2,11,7,2,23.897,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,3,3,22,7,1,31.364,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,1,4,16,7,1,42.623,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,1,5,6,7,2,75.195,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,1,6,2,7,2,262.173,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,2,7,4,7,2,101.926,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,1,8,20,7,1,51.514,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,2,9,1,6,1,40.288,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,1,10,12,6,1,9.483,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,1,11,8,7,2,91.181,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,3,12,5,7,1,125.678,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,3,13,23,4,1,42.327,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,2,14,21,7,1,19.327,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,2,15,9,7,1,96.324,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,2,16,24,7,1,37.278,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,2,17,18,7,2,60.04,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,1,18,15,6,1,29.542,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,3,19,14,6,1,4.757,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,2,20,13,6,1,15.772,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,3,21,17,7,1,40.196,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,2,22,3,7,2,79.225,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,2,2,23,19,7,1,69.609,23,1,3,5,4
78,183.83.100.212,2.291,62.50391667,1,1,24,7,7,2,63.148,23,1,3,5,4
79,98.246.80.132,18.579,71.55166667,2,1,1,8,7,1,48.152,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,3,2,6,6,1,59.957,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,3,3,3,7,1,70.133,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,3,4,5,6,1,104.633,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,3,5,16,6,2,83.449,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,1,6,18,7,1,69.851,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,1,2,7,21,7,1,55.505,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,1,2,8,14,7,2,49.468,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,2,9,12,7,2,64.037,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,1,10,23,7,1,61.856,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,2,11,10,7,1,82.766,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,1,2,12,9,7,2,75.204,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,3,13,24,2,2,60.487,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,1,1,14,15,7,1,50.813,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,2,15,20,7,2,46.029,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,3,16,17,7,2,92.798,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,1,2,17,22,7,1,48.44,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,1,18,4,7,2,91.331,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,1,2,19,11,7,2,57.244,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,1,20,2,7,2,85.697,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,1,3,21,1,7,1,171.674,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,1,1,22,7,7,2,57.165,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,1,2,23,19,7,2,66.683,30,1,5,4,9
79,98.246.80.132,18.579,71.55166667,2,1,24,13,7,2,49.44,30,1,5,4,9
80,115.241.11.159,25.013,68.70679167,2,3,1,22,7,1,52.217,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,1,2,15,7,1,83.23,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,1,3,4,7,1,54.593,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,3,4,8,1,2,55.523,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,2,5,12,6,1,185.736,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,2,6,19,7,1,46.768,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,3,7,24,7,1,56.642,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,3,8,9,5,1,91.321,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,2,9,6,6,1,92.448,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,2,10,21,6,1,70.281,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,1,11,1,7,1,69.75,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,3,12,17,7,1,67.965,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,1,13,23,2,2,43.538,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,2,14,11,2,1,64.104,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,3,15,13,2,2,54.712,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,3,16,3,7,1,71.509,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,1,17,2,7,1,71.582,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,2,18,14,6,1,57.506,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,2,19,18,7,1,51.051,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,1,20,16,7,1,48.906,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,1,21,5,7,1,57.99,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,1,3,22,10,5,1,64.866,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,1,23,7,2,1,67.59,26,2,3,5,6
80,115.241.11.159,25.013,68.70679167,2,3,24,20,5,2,64.76,26,2,3,5,6
81,67.166.212.85,20.632,73.95525,2,2,1,16,5,2,38.365,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,2,2,20,7,2,29.34,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,2,3,2,1,2,49.998,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,2,4,5,5,1,33.282,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,2,5,24,7,1,34.116,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,2,6,3,5,1,44.302,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,2,7,8,4,2,43.448,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,1,8,18,7,2,39.966,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,1,9,9,7,2,44.581,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,3,10,13,7,2,34.837,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,1,11,15,7,2,41.553,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,1,12,6,7,1,39.481,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,1,13,23,7,2,41.355,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,2,14,10,7,1,48.811,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,2,15,11,5,2,44.349,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,3,16,4,3,2,49.132,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,2,17,22,5,2,34.321,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,1,18,19,7,2,32.759,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,1,19,14,7,1,834.737,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,1,20,17,7,2,34.237,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,1,3,21,7,6,1,48.624,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,3,22,12,7,1,38.707,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,3,23,21,5,2,38.429,26,1,5,2,10
81,67.166.212.85,20.632,73.95525,2,2,24,1,5,1,37.429,26,1,5,2,10
82,117.206.129.99,31.043,76.86925,2,2,1,5,7,2,68.079,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,2,2,6,7,1,92.272,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,2,3,1,7,2,131.072,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,3,4,12,7,2,62.335,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,3,5,2,5,2,115.285,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,1,6,14,1,2,73.332,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,1,7,20,7,1,48.597,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,3,8,18,7,2,52.78,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,3,9,4,7,1,133.429,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,2,10,13,7,1,86.895,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,1,11,21,7,2,65.607,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,3,12,8,7,1,111.808,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,2,13,15,7,2,52.725,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,3,14,7,7,1,70.71,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,3,15,22,7,2,45.815,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,3,16,9,7,1,116.891,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,2,17,11,7,2,60.769,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,1,18,3,7,2,94.373,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,1,19,10,7,1,57.127,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,3,20,24,7,2,66.86,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,2,1,21,23,7,1,60.413,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,2,22,19,6,2,58.522,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,1,23,16,7,2,55.651,30,1,3,3,7
82,117.206.129.99,31.043,76.86925,1,3,24,17,6,2,60.097,30,1,3,3,7
83,108.43.161.175,37.382,82.733375,1,1,1,16,6,1,147.771,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,3,2,1,1,2,182.076,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,3,3,12,7,2,44.067,27,2,1,5,
83,108.43.161.175,37.382,82.733375,1,1,4,18,6,1,101.53,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,1,5,9,7,2,49.281,27,2,1,5,
83,108.43.161.175,37.382,82.733375,1,3,6,15,6,1,59.681,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,3,7,21,6,2,118.944,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,2,8,2,2,2,69.156,27,2,1,5,
83,108.43.161.175,37.382,82.733375,1,3,9,23,5,2,43.164,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,1,10,3,7,1,76.872,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,2,11,13,7,2,39.665,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,3,12,6,6,2,43.303,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,2,13,14,6,2,38.084,27,2,1,5,
83,108.43.161.175,37.382,82.733375,1,3,14,22,5,2,73.437,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,1,15,17,2,2,64.36,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,2,16,5,1,2,59.682,27,2,1,5,
83,108.43.161.175,37.382,82.733375,1,1,17,19,6,1,42.762,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,3,18,7,2,2,62.258,27,2,1,5,
83,108.43.161.175,37.382,82.733375,1,2,19,24,6,2,49.671,27,2,1,5,
83,108.43.161.175,37.382,82.733375,1,3,20,11,6,2,123.802,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,2,21,20,4,1,110.535,27,2,1,5,
83,108.43.161.175,37.382,82.733375,1,3,22,4,5,2,114.752,27,2,1,5,
83,108.43.161.175,37.382,82.733375,2,2,23,8,1,2,117.449,27,2,1,5,
83,108.43.161.175,37.382,82.733375,1,3,24,10,3,2,127.542,27,2,1,5,
84,69.243.191.16,9.04,38.4265,1,2,1,14,5,2,34.414,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,1,3,2,15,6,1,75.141,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,1,3,3,10,7,1,23.454,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,1,4,9,7,1,31.222,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,1,5,18,6,1,71.17,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,1,1,6,16,6,2,23.86,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,1,7,20,6,1,72.322,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,3,8,5,6,1,31.673,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,1,1,9,3,5,2,40.953,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,1,10,7,6,1,23.514,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,3,11,19,6,1,22.714,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,3,12,13,6,1,29.904,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,1,13,2,5,2,27.831,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,1,14,17,6,1,25.182,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,1,3,15,8,6,2,43.285,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,1,2,16,23,5,2,19.981,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,1,2,17,22,6,2,86.249,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,1,18,4,6,2,38.854,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,2,19,6,3,2,32.761,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,2,20,12,3,2,46.024,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,2,21,21,6,1,26.698,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,1,22,1,7,1,39.652,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,2,1,23,11,7,1,30.296,24,1,5,5,7
84,69.243.191.16,9.04,38.4265,1,2,24,24,6,2,22.446,24,1,5,5,7
85,223.235.52.61,2.311,55.07441667,2,1,1,18,7,2,48.83,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,2,2,5,6,2,48.628,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,2,3,3,5,2,69.188,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,1,4,21,7,2,78.747,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,3,5,11,1,2,59.44,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,2,6,23,2,2,24.53,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,1,7,7,7,2,84.099,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,2,8,19,3,2,25.688,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,3,9,9,2,2,46.906,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,3,10,24,2,2,19.589,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,3,11,22,2,2,30.24,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,1,12,6,7,2,37.857,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,2,13,2,6,1,98.913,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,1,14,4,7,2,68.468,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,1,15,13,1,2,68.755,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,3,16,1,7,1,72.939,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,3,17,8,5,2,103.434,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,2,18,10,6,2,48.532,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,1,19,12,6,2,36.19,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,2,20,17,1,2,35.874,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,2,21,14,7,2,41.495,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,2,22,20,3,2,46.147,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,1,1,23,15,6,2,31.799,23,1,3,6,6
85,223.235.52.61,2.311,55.07441667,2,2,24,16,2,2,79.812,23,1,3,6,6
86,24.217.210.51,18.901,55.13808333,1,2,1,24,6,2,33.469,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,2,2,2,6,1,56.957,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,2,3,16,7,1,39.875,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,2,4,17,7,1,41.842,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,3,5,15,6,1,38.953,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,2,3,6,23,6,1,41.956,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,2,2,7,7,6,2,70.668,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,2,1,8,22,7,1,52.747,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,2,9,14,6,1,48.483,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,1,10,12,7,1,82.172,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,2,11,20,6,1,59.46,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,2,2,12,3,6,2,67.631,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,2,2,13,13,7,1,45.116,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,3,14,8,6,1,51.29,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,2,15,5,6,1,47.496,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,2,16,11,6,1,40.464,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,2,17,1,7,1,63.899,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,1,18,4,6,1,43.426,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,3,19,18,7,1,68.098,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,2,3,20,10,6,1,56.416,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,2,3,21,9,7,1,50.105,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,2,3,22,6,2,1,75.392,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,2,1,23,21,7,1,58.482,35,1,6,5,6
86,24.217.210.51,18.901,55.13808333,1,2,24,19,6,1,74.077,35,1,6,5,6
87,117.213.19.68,16.713,53.54341667,1,3,1,10,7,1,52.007,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,3,2,4,7,1,49.703,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,3,3,19,1,2,49.97,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,3,4,1,6,2,76.061,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,2,5,2,2,2,52.786,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,1,6,16,7,2,41.29,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,3,7,8,7,1,54.729,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,2,8,13,1,2,34.508,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,2,9,18,1,2,40.244,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,2,10,15,1,2,38.105,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,1,11,20,5,1,69.009,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,1,2,12,12,5,2,38.452,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,1,3,13,21,4,1,72.884,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,3,14,11,6,1,81.137,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,2,15,23,4,2,36.668,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,3,16,17,6,2,44.98,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,1,17,3,7,1,41.279,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,3,18,14,1,2,48.922,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,2,19,9,1,2,42.863,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,1,2,20,6,6,2,61.311,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,1,3,21,22,5,1,73.622,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,1,3,22,5,1,2,48.656,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,1,3,23,24,7,1,63.037,31,1,3,5,5
87,117.213.19.68,16.713,53.54341667,2,1,24,7,7,2,49.892,31,1,3,5,5
88,122.178.118.223,45.94,106.1540417,1,3,1,7,6,2,73.394,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,1,2,24,7,2,178.542,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,1,3,13,5,1,59.267,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,3,4,1,7,1,115.266,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,1,5,20,5,2,17.864,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,2,6,9,6,2,96.863,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,2,7,14,5,2,80.032,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,2,8,8,5,2,91.815,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,3,9,11,6,2,60.681,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,1,10,3,7,2,385.673,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,2,11,19,6,2,50.381,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,3,12,2,3,1,258.711,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,2,13,21,6,2,31.028,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,1,14,12,5,2,38.709,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,2,15,17,7,2,80.16,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,2,16,18,6,2,30.512,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,3,17,10,6,1,94.851,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,3,18,6,7,1,105.039,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,2,19,4,6,2,103.959,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,3,20,23,6,1,37.113,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,3,21,5,5,1,331.499,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,1,3,22,15,7,2,82.678,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,2,23,22,5,2,24.596,31,1,3,5,6
88,122.178.118.223,45.94,106.1540417,2,2,24,16,7,2,103.232,31,1,3,5,6
89,74.232.20.220,1.861,6.28275,2,2,1,11,3,2,3.109,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,3,2,6,2,1,2.942,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,3,3,17,4,1,3.031,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,3,4,9,5,2,2.95,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,3,5,3,3,2,3.689,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,3,6,1,4,2,26.841,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,2,7,4,6,2,5.372,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,3,8,15,2,1,2.196,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,1,9,2,5,1,4.797,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,3,10,21,2,2,2.759,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,1,11,13,3,1,3.737,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,1,12,19,3,2,1.98,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,1,13,7,5,1,5.05,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,2,14,5,3,1,6.547,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,3,15,10,6,2,3.065,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,1,16,16,6,2,2.68,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,3,17,8,3,2,35.846,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,1,18,20,4,1,2.325,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,2,19,23,5,1,3.647,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,1,20,24,3,2,2.827,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,3,21,22,2,2,10.738,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,1,22,12,4,2,4.528,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,1,2,23,18,6,2,3.664,23,1,5,2,8
89,74.232.20.220,1.861,6.28275,2,1,24,14,6,2,4.229,23,1,5,2,8
90,117.206.19.153,26.109,94.47945833,2,3,1,11,7,1,50.878,62,1,3,5,7
