"subj","condition","cause","vign","knowledge","outcome","norm"
"R_aXWWVtQ1sWX7ail","RIB",5,6,"Ignorance","Bad Outcome","Rationality"
"R_2eUQEMUMLilr9Ek","RIB",2,6,"Ignorance","Bad Outcome","Rationality"
"R_1QYrsywNCa55XuV","RIB",1,6,"Ignorance","Bad Outcome","Rationality"
"R_78VfU8kqFbD46NH","RIB",4,6,"Ignorance","Bad Outcome","Rationality"
"R_2EgZgOKousZ5gQd","RIB",6,6,"Ignorance","Bad Outcome","Rationality"
"R_3fQ6dfaer0vxRsM","RIB",3,6,"Ignorance","Bad Outcome","Rationality"
"R_3Mfhd6WAAqUsWK8","RIB",3,6,"Ignorance","Bad Outcome","Rationality"
"R_2cCUKmBdoTRW3F8","RIB",7,6,"Ignorance","Bad Outcome","Rationality"
"R_3lXHlADFJldn0oG","RIB",2,6,"Ignorance","Bad Outcome","Rationality"
"R_dasRi2FWsgVJdZL","RIB",7,6,"Ignorance","Bad Outcome","Rationality"
"R_2dLp2F09dt3Hyb8","RIB",2,6,"Ignorance","Bad Outcome","Rationality"
"R_Rnb4jHDN9SMgRFf","RIB",4,6,"Ignorance","Bad Outcome","Rationality"
"R_3gV8b7Tp51omQcF","RIB",3,6,"Ignorance","Bad Outcome","Rationality"
"R_1OK1Ea2r111i93j","RIB",4,6,"Ignorance","Bad Outcome","Rationality"
"R_Azh66rOWjniMsut","RIB",4,6,"Ignorance","Bad Outcome","Rationality"
"R_1QbCeEijlxNJDb7","RIB",7,6,"Ignorance","Bad Outcome","Rationality"
"R_3MSTrMek0UOMf7w","RIB",5,6,"Ignorance","Bad Outcome","Rationality"
"R_2qDXBSjg5oNXYG1","RIB",3,6,"Ignorance","Bad Outcome","Rationality"
"R_3CQrBEtZ5lQIpcw","RIB",4,6,"Ignorance","Bad Outcome","Rationality"
"R_bIcyzXOO7YOhjhf","RIB",5,6,"Ignorance","Bad Outcome","Rationality"
"R_3kCm8jrQRAMR7k5","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_2RPKaAqPYJvm1wt","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_2TGf9huZmz4U0g9","RIB",4,7,"Ignorance","Bad Outcome","Rationality"
"R_qKmCIe2FmCFNE5P","RIB",5,7,"Ignorance","Bad Outcome","Rationality"
"R_2YVCOUZc8CMtApb","RIB",6,7,"Ignorance","Bad Outcome","Rationality"
"R_qWT7mrr0GirDxW9","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_1JLsL4KtG3SCGHn","RIB",5,7,"Ignorance","Bad Outcome","Rationality"
"R_u3mZgdE5EmlnFyp","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_2eUQEMUMLilr9Ek","RIB",5,7,"Ignorance","Bad Outcome","Rationality"
"R_6RVVURvFODNlQVH","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_2azgkYkeDbPTA9w","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_yQ2SypcIcQ3bz5T","RIB",5,7,"Ignorance","Bad Outcome","Rationality"
"R_1CCkGU6sX8tUFhZ","RIB",6,7,"Ignorance","Bad Outcome","Rationality"
"R_2zT3UUy5D33yoS9","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_2zjVqumrDknmrfN","RIB",5,7,"Ignorance","Bad Outcome","Rationality"
"R_dasRi2FWsgVJdZL","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_1CBLxsYVIDAFOU0","RIB",5,7,"Ignorance","Bad Outcome","Rationality"
"R_T0Bb72ebhwrqdTH","RIB",5,7,"Ignorance","Bad Outcome","Rationality"
"R_3fJDlF6Jqxk3bbP","RIB",5,7,"Ignorance","Bad Outcome","Rationality"
"R_rpWlwdtT1VbWMW5","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_1FkrhjYZRxQqjdb","RIB",6,7,"Ignorance","Bad Outcome","Rationality"
"R_3Rr6tgrjeAz00bP","RIB",3,7,"Ignorance","Bad Outcome","Rationality"
"R_33dwpKJwhyNnADX","RIB",4,7,"Ignorance","Bad Outcome","Rationality"
"R_r7q1XXPTW8nQxFf","RIB",2,7,"Ignorance","Bad Outcome","Rationality"
"R_2Xhdc4njFbGcgew","RIB",7,7,"Ignorance","Bad Outcome","Rationality"
"R_8tR9nf8utuGhHJD","RIB",3,8,"Ignorance","Bad Outcome","Rationality"
"R_pDW7Z2tWXxf2hLH","RIB",7,8,"Ignorance","Bad Outcome","Rationality"
"R_2TsMSYrtevm9OTP","RIB",7,8,"Ignorance","Bad Outcome","Rationality"
"R_W7qSRp02JiEp8D7","RIB",5,8,"Ignorance","Bad Outcome","Rationality"
"R_24B5lPuhJV6qo7q","RIB",7,8,"Ignorance","Bad Outcome","Rationality"
"R_2SGlBy7b05SaXmr","RIB",4,8,"Ignorance","Bad Outcome","Rationality"
"R_qK6xk189C9FtaeZ","RIB",4,8,"Ignorance","Bad Outcome","Rationality"
"R_1gHDsO0nNiXRFFg","RIB",4,8,"Ignorance","Bad Outcome","Rationality"
"R_z5PEB1oupEy4pYB","RIB",5,8,"Ignorance","Bad Outcome","Rationality"
"R_ymfgN6eeC2D56Qp","RIB",5,8,"Ignorance","Bad Outcome","Rationality"
"R_2EgZgOKousZ5gQd","RIB",5,8,"Ignorance","Bad Outcome","Rationality"
"R_6RVVURvFODNlQVH","RIB",6,8,"Ignorance","Bad Outcome","Rationality"
"R_1Pd6NnGURFCmKUa","RIB",4,8,"Ignorance","Bad Outcome","Rationality"
"R_2P7QDiuiHXWKyHb","RIB",3,8,"Ignorance","Bad Outcome","Rationality"
"R_3lXHlADFJldn0oG","RIB",5,8,"Ignorance","Bad Outcome","Rationality"
"R_xaS2TYW4sdIrBPr","RIB",6,8,"Ignorance","Bad Outcome","Rationality"
"R_1gdq5PPbWdh4hR2","RIB",5,8,"Ignorance","Bad Outcome","Rationality"
"R_T0Bb72ebhwrqdTH","RIB",3,8,"Ignorance","Bad Outcome","Rationality"
"R_1eQBbr1lnGQjYxo","RIB",7,8,"Ignorance","Bad Outcome","Rationality"
"R_b33zNyLFaa8PeH7","RIB",4,8,"Ignorance","Bad Outcome","Rationality"
"R_Rnb4jHDN9SMgRFf","RIB",4,8,"Ignorance","Bad Outcome","Rationality"
"R_3Rr6tgrjeAz00bP","RIB",6,8,"Ignorance","Bad Outcome","Rationality"
"R_1OSPICcw1kOcu8x","RIB",6,8,"Ignorance","Bad Outcome","Rationality"
"R_zfnrBzDedic2vBL","RIB",3,8,"Ignorance","Bad Outcome","Rationality"
"R_1lzMCnWGOUieQV1","RIB",6,8,"Ignorance","Bad Outcome","Rationality"
"R_2qDXBSjg5oNXYG1","RIB",6,8,"Ignorance","Bad Outcome","Rationality"
"R_2uWnFWiclkxHsdR","RIB",5,9,"Ignorance","Bad Outcome","Rationality"
"R_qKmCIe2FmCFNE5P","RIB",5,9,"Ignorance","Bad Outcome","Rationality"
"R_2TZusYTZNboEc5A","RIB",7,9,"Ignorance","Bad Outcome","Rationality"
"R_2SGlBy7b05SaXmr","RIB",3,9,"Ignorance","Bad Outcome","Rationality"
"R_1otElFglT4OlsWj","RIB",5,9,"Ignorance","Bad Outcome","Rationality"
"R_sBxLDEtrhuhNhHr","RIB",2,9,"Ignorance","Bad Outcome","Rationality"
"R_31ivQ3pcdPTpctX","RIB",4,9,"Ignorance","Bad Outcome","Rationality"
"R_3NxLMGW5vurbIqk","RIB",6,9,"Ignorance","Bad Outcome","Rationality"
"R_27ydlW4vb3gpoVu","RIB",7,9,"Ignorance","Bad Outcome","Rationality"
"R_ah0IF43LPgzk95D","RIB",4,9,"Ignorance","Bad Outcome","Rationality"
"R_sRQRy3ihu2Us2AN","RIB",1,9,"Ignorance","Bad Outcome","Rationality"
"R_78VfU8kqFbD46NH","RIB",6,9,"Ignorance","Bad Outcome","Rationality"
"R_3fQ6dfaer0vxRsM","RIB",7,9,"Ignorance","Bad Outcome","Rationality"
"R_2qDYSHGCe6NJbwV","RIB",6,9,"Ignorance","Bad Outcome","Rationality"
"R_1Pd6NnGURFCmKUa","RIB",6,9,"Ignorance","Bad Outcome","Rationality"
"R_2P7QDiuiHXWKyHb","RIB",6,9,"Ignorance","Bad Outcome","Rationality"
"R_1FrXc9PHBSpw9oq","RIB",5,9,"Ignorance","Bad Outcome","Rationality"
"R_2zjVqumrDknmrfN","RIB",6,9,"Ignorance","Bad Outcome","Rationality"
"R_dasRi2FWsgVJdZL","RIB",3,9,"Ignorance","Bad Outcome","Rationality"
"R_3j7AZJBf7iTRT3T","RIB",4,9,"Ignorance","Bad Outcome","Rationality"
"R_0fDcI1J6tmbWSNX","RIB",3,9,"Ignorance","Bad Outcome","Rationality"
"R_Rnb4jHDN9SMgRFf","RIB",4,9,"Ignorance","Bad Outcome","Rationality"
"R_6QjEqNKOSz3crZL","RIB",6,9,"Ignorance","Bad Outcome","Rationality"
"R_3Rr6tgrjeAz00bP","RIB",3,9,"Ignorance","Bad Outcome","Rationality"
"R_3im54uYdtSp6K75","RIB",4,9,"Ignorance","Bad Outcome","Rationality"
"R_1rxixOkMAascXm4","RIB",6,9,"Ignorance","Bad Outcome","Rationality"
"R_3CQrBEtZ5lQIpcw","RIB",3,9,"Ignorance","Bad Outcome","Rationality"
"R_2YVCOUZc8CMtApb","RIG",4,1,"Ignorance","Good Outcome","Rationality"
"R_qK6xk189C9FtaeZ","RIG",5,1,"Ignorance","Good Outcome","Rationality"
"R_3MmM3XBJgTiSVic","RIG",5,1,"Ignorance","Good Outcome","Rationality"
"R_1MLDOOhzfY2qI4w","RIG",3,1,"Ignorance","Good Outcome","Rationality"
"R_3NxLMGW5vurbIqk","RIG",5,1,"Ignorance","Good Outcome","Rationality"
"R_3IaQV5yvHu8Kxyk","RIG",6,1,"Ignorance","Good Outcome","Rationality"
"R_2B3e8M5TDAmowSS","RIG",5,1,"Ignorance","Good Outcome","Rationality"
"R_3lqC30GxdeQftW9","RIG",5,1,"Ignorance","Good Outcome","Rationality"
"R_sRQRy3ihu2Us2AN","RIG",6,1,"Ignorance","Good Outcome","Rationality"
"R_2EgZgOKousZ5gQd","RIG",6,1,"Ignorance","Good Outcome","Rationality"
"R_2P7QDiuiHXWKyHb","RIG",2,1,"Ignorance","Good Outcome","Rationality"
"R_2v7aWFNvkA7EDQ8","RIG",6,1,"Ignorance","Good Outcome","Rationality"
"R_3Mfhd6WAAqUsWK8","RIG",4,1,"Ignorance","Good Outcome","Rationality"
"R_2azgkYkeDbPTA9w","RIG",7,1,"Ignorance","Good Outcome","Rationality"
"R_1FrXc9PHBSpw9oq","RIG",3,1,"Ignorance","Good Outcome","Rationality"
"R_2dLp2F09dt3Hyb8","RIG",4,1,"Ignorance","Good Outcome","Rationality"
"R_3hcDhtRRJvUxHMi","RIG",5,1,"Ignorance","Good Outcome","Rationality"
"R_3D7m5svTQZjuPX5","RIG",7,1,"Ignorance","Good Outcome","Rationality"
"R_2sZxty3oPeJquT5","RIG",3,1,"Ignorance","Good Outcome","Rationality"
"R_pACj46av4J5QKkN","RIG",1,1,"Ignorance","Good Outcome","Rationality"
"R_Rnb4jHDN9SMgRFf","RIG",7,1,"Ignorance","Good Outcome","Rationality"
"R_r6bVJxiBs4nFcB3","RIG",3,1,"Ignorance","Good Outcome","Rationality"
"R_31ivGVbNQs6sqz2","RIG",5,1,"Ignorance","Good Outcome","Rationality"
"R_1QbCeEijlxNJDb7","RIG",4,1,"Ignorance","Good Outcome","Rationality"
"R_zfnrBzDedic2vBL","RIG",2,1,"Ignorance","Good Outcome","Rationality"
"R_qRb7sqzinDRS86Z","RIG",4,1,"Ignorance","Good Outcome","Rationality"
"R_bIcyzXOO7YOhjhf","RIG",6,1,"Ignorance","Good Outcome","Rationality"
"R_2qEIhW1LJLQ4mbV","RIG",4,10,"Ignorance","Good Outcome","Rationality"
"R_3mmD4DwZ5jzjlKd","RIG",5,10,"Ignorance","Good Outcome","Rationality"
"R_3kCm8jrQRAMR7k5","RIG",3,10,"Ignorance","Good Outcome","Rationality"
"R_qKmCIe2FmCFNE5P","RIG",5,10,"Ignorance","Good Outcome","Rationality"
"R_2SGlBy7b05SaXmr","RIG",5,10,"Ignorance","Good Outcome","Rationality"
"R_3MmM3XBJgTiSVic","RIG",6,10,"Ignorance","Good Outcome","Rationality"
"R_XoxXTgu2TAUvCNj","RIG",2,10,"Ignorance","Good Outcome","Rationality"
"R_1U1uc4X0ucl9Mat","RIG",3,10,"Ignorance","Good Outcome","Rationality"
"R_3kwbWTV6WYeXiRJ","RIG",1,10,"Ignorance","Good Outcome","Rationality"
"R_3OpHzuhAyWXFHjj","RIG",5,10,"Ignorance","Good Outcome","Rationality"
"R_3GiYtsszDP6zp4O","RIG",1,10,"Ignorance","Good Outcome","Rationality"
"R_1BPi1CzDcKKEgJ7","RIG",2,10,"Ignorance","Good Outcome","Rationality"
"R_1lg8l81mPP3UA5N","RIG",6,10,"Ignorance","Good Outcome","Rationality"
"R_vGJkmYoK5YX3GGB","RIG",4,10,"Ignorance","Good Outcome","Rationality"
"R_3fQ6dfaer0vxRsM","RIG",3,10,"Ignorance","Good Outcome","Rationality"
"R_125tTIS0YdXyT0k","RIG",4,10,"Ignorance","Good Outcome","Rationality"
"R_1NyKhqJUXO4bp6s","RIG",3,10,"Ignorance","Good Outcome","Rationality"
"R_3j7AZJBf7iTRT3T","RIG",6,10,"Ignorance","Good Outcome","Rationality"
"R_Xt9CeQyvKvYkvDz","RIG",4,10,"Ignorance","Good Outcome","Rationality"
"R_xaS2TYW4sdIrBPr","RIG",5,10,"Ignorance","Good Outcome","Rationality"
"R_1OK1Ea2r111i93j","RIG",3,10,"Ignorance","Good Outcome","Rationality"
"R_1FkrhjYZRxQqjdb","RIG",6,10,"Ignorance","Good Outcome","Rationality"
"R_1pALeLwV6RZt8Nd","RIG",1,10,"Ignorance","Good Outcome","Rationality"
"R_3MSTrMek0UOMf7w","RIG",4,10,"Ignorance","Good Outcome","Rationality"
"R_9MmObpWUX0vXmxT","RIG",5,10,"Ignorance","Good Outcome","Rationality"
"R_qRb7sqzinDRS86Z","RIG",3,10,"Ignorance","Good Outcome","Rationality"
"R_2Xhdc4njFbGcgew","RIG",5,10,"Ignorance","Good Outcome","Rationality"
"R_3kCm8jrQRAMR7k5","RIG",7,11,"Ignorance","Good Outcome","Rationality"
"R_rfDOr9YwrCWSGnD","RIG",6,11,"Ignorance","Good Outcome","Rationality"
"R_2TGf9huZmz4U0g9","RIG",5,11,"Ignorance","Good Outcome","Rationality"
"R_2TZusYTZNboEc5A","RIG",7,11,"Ignorance","Good Outcome","Rationality"
"R_2TpkjesdjLIBiWw","RIG",7,11,"Ignorance","Good Outcome","Rationality"
"R_1gHDsO0nNiXRFFg","RIG",3,11,"Ignorance","Good Outcome","Rationality"
"R_1MLDOOhzfY2qI4w","RIG",5,11,"Ignorance","Good Outcome","Rationality"
"R_3NxLMGW5vurbIqk","RIG",7,11,"Ignorance","Good Outcome","Rationality"
"R_qWT7mrr0GirDxW9","RIG",7,11,"Ignorance","Good Outcome","Rationality"
"R_27ydlW4vb3gpoVu","RIG",6,11,"Ignorance","Good Outcome","Rationality"
"R_aXWWVtQ1sWX7ail","RIG",3,11,"Ignorance","Good Outcome","Rationality"
"R_3iCmGjxhdopXlJt","RIG",2,11,"Ignorance","Good Outcome","Rationality"
"R_sRQRy3ihu2Us2AN","RIG",5,11,"Ignorance","Good Outcome","Rationality"
"R_ZHTuiqOszhDFxFn","RIG",7,11,"Ignorance","Good Outcome","Rationality"
"R_3oYrx7IsI9AizOA","RIG",6,11,"Ignorance","Good Outcome","Rationality"
"R_125tTIS0YdXyT0k","RIG",5,11,"Ignorance","Good Outcome","Rationality"
"R_3fJDlF6Jqxk3bbP","RIG",4,11,"Ignorance","Good Outcome","Rationality"
"R_3D7m5svTQZjuPX5","RIG",7,11,"Ignorance","Good Outcome","Rationality"
"R_12m6aDTcCvk9NXg","RIG",5,11,"Ignorance","Good Outcome","Rationality"
"R_31ivGVbNQs6sqz2","RIG",6,11,"Ignorance","Good Outcome","Rationality"
"R_6QjEqNKOSz3crZL","RIG",4,11,"Ignorance","Good Outcome","Rationality"
"R_3MsvDjJ00ZYLBt9","RIG",5,11,"Ignorance","Good Outcome","Rationality"
"R_zfnrBzDedic2vBL","RIG",5,11,"Ignorance","Good Outcome","Rationality"
"R_qRb7sqzinDRS86Z","RIG",6,11,"Ignorance","Good Outcome","Rationality"
"R_2xPPT68ZD2cCdCh","RIG",2,11,"Ignorance","Good Outcome","Rationality"
"R_2cpVe54vh0S9WZf","RIG",4,12,"Ignorance","Good Outcome","Rationality"
"R_pDW7Z2tWXxf2hLH","RIG",4,12,"Ignorance","Good Outcome","Rationality"
"R_2QhMoGlC9lopDQi","RIG",4,12,"Ignorance","Good Outcome","Rationality"
"R_0VNNCVZCualoZmV","RIG",6,12,"Ignorance","Good Outcome","Rationality"
"R_30d6TXVvJCWtFF1","RIG",6,12,"Ignorance","Good Outcome","Rationality"
"R_XoxXTgu2TAUvCNj","RIG",7,12,"Ignorance","Good Outcome","Rationality"
"R_xyK9eEn7VQCIaEV","RIG",7,12,"Ignorance","Good Outcome","Rationality"
"R_9yr6t9nPRhklN9D","RIG",5,12,"Ignorance","Good Outcome","Rationality"
"R_pa7PJoJkMI2R1Xb","RIG",7,12,"Ignorance","Good Outcome","Rationality"
"R_C78K8ShmVgH6Ekp","RIG",5,12,"Ignorance","Good Outcome","Rationality"
"R_sRQRy3ihu2Us2AN","RIG",5,12,"Ignorance","Good Outcome","Rationality"
"R_DNtis0P6aD6JcPL","RIG",6,12,"Ignorance","Good Outcome","Rationality"
"R_2EgZgOKousZ5gQd","RIG",5,12,"Ignorance","Good Outcome","Rationality"
"R_3oYrx7IsI9AizOA","RIG",6,12,"Ignorance","Good Outcome","Rationality"
"R_724ywM1GDqAVGff","RIG",4,12,"Ignorance","Good Outcome","Rationality"
"R_yxzOHsuSvGtkZnr","RIG",3,12,"Ignorance","Good Outcome","Rationality"
"R_3j7AZJBf7iTRT3T","RIG",5,12,"Ignorance","Good Outcome","Rationality"
"R_3kLqcMug76KzX1f","RIG",5,12,"Ignorance","Good Outcome","Rationality"
"R_1eQBbr1lnGQjYxo","RIG",7,12,"Ignorance","Good Outcome","Rationality"
"R_3fJDlF6Jqxk3bbP","RIG",2,12,"Ignorance","Good Outcome","Rationality"
"R_0VpOup1evmpwxKp","RIG",7,12,"Ignorance","Good Outcome","Rationality"
"R_2cvLdveHqFapOLD","RIG",4,12,"Ignorance","Good Outcome","Rationality"
"R_1QbCeEijlxNJDb7","RIG",4,12,"Ignorance","Good Outcome","Rationality"
"R_1Q64uNkQT3c3SGT","RIG",4,12,"Ignorance","Good Outcome","Rationality"
"R_24vLPNyi9ZP5BYI","RIG",2,12,"Ignorance","Good Outcome","Rationality"
"R_3CQrBEtZ5lQIpcw","RIG",7,12,"Ignorance","Good Outcome","Rationality"
"R_1g0IwzbEJjwNJcd","RIG",5,12,"Ignorance","Good Outcome","Rationality"
"R_1hT0EDXw3S1Bg02","RIG",4,13,"Ignorance","Good Outcome","Rationality"
"R_2uWnFWiclkxHsdR","RIG",6,13,"Ignorance","Good Outcome","Rationality"
"R_8tR9nf8utuGhHJD","RIG",7,13,"Ignorance","Good Outcome","Rationality"
"R_pDW7Z2tWXxf2hLH","RIG",1,13,"Ignorance","Good Outcome","Rationality"
"R_sBxLDEtrhuhNhHr","RIG",4,13,"Ignorance","Good Outcome","Rationality"
"R_2YVCOUZc8CMtApb","RIG",5,13,"Ignorance","Good Outcome","Rationality"
"R_xz1atBjzqASxMQx","RIG",7,13,"Ignorance","Good Outcome","Rationality"
"R_1MLDOOhzfY2qI4w","RIG",5,13,"Ignorance","Good Outcome","Rationality"
"R_3HouVtrG4MHmstv","RIG",7,13,"Ignorance","Good Outcome","Rationality"
"R_3dXLUOIfVgHhCQP","RIG",4,13,"Ignorance","Good Outcome","Rationality"
"R_1JLsL4KtG3SCGHn","RIG",3,13,"Ignorance","Good Outcome","Rationality"
"R_PNyINuWCdwhp6jn","RIG",5,13,"Ignorance","Good Outcome","Rationality"
"R_78VfU8kqFbD46NH","RIG",6,13,"Ignorance","Good Outcome","Rationality"
"R_2EgZgOKousZ5gQd","RIG",6,13,"Ignorance","Good Outcome","Rationality"
"R_ZHTuiqOszhDFxFn","RIG",6,13,"Ignorance","Good Outcome","Rationality"
"R_vGJkmYoK5YX3GGB","RIG",3,13,"Ignorance","Good Outcome","Rationality"
"R_1FrXc9PHBSpw9oq","RIG",4,13,"Ignorance","Good Outcome","Rationality"
"R_T0Bb72ebhwrqdTH","RIG",4,13,"Ignorance","Good Outcome","Rationality"
"R_3fJDlF6Jqxk3bbP","RIG",5,13,"Ignorance","Good Outcome","Rationality"
"R_2TyPGY4bYpdrotX","RIG",3,13,"Ignorance","Good Outcome","Rationality"
"R_3D7m5svTQZjuPX5","RIG",7,13,"Ignorance","Good Outcome","Rationality"
"R_3gV8b7Tp51omQcF","RIG",5,13,"Ignorance","Good Outcome","Rationality"
"R_Azh66rOWjniMsut","RIG",5,13,"Ignorance","Good Outcome","Rationality"
"R_2fJvf7yIhJls2DZ","RIG",6,13,"Ignorance","Good Outcome","Rationality"
"R_3MsvDjJ00ZYLBt9","RIG",5,13,"Ignorance","Good Outcome","Rationality"
"R_2qDXBSjg5oNXYG1","RIG",7,13,"Ignorance","Good Outcome","Rationality"
"R_C9bVRuRO9QwhgfT","RIG",7,13,"Ignorance","Good Outcome","Rationality"
"R_3g11yW4pQXOGpPp","RIG",5,14,"Ignorance","Good Outcome","Rationality"
"R_rfDOr9YwrCWSGnD","RIG",6,14,"Ignorance","Good Outcome","Rationality"
"R_qKmCIe2FmCFNE5P","RIG",2,14,"Ignorance","Good Outcome","Rationality"
"R_2SGlBy7b05SaXmr","RIG",5,14,"Ignorance","Good Outcome","Rationality"
"R_1nO57m94xGmCJ2B","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_3dXLUOIfVgHhCQP","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_3kwbWTV6WYeXiRJ","RIG",5,14,"Ignorance","Good Outcome","Rationality"
"R_R9VMB27bkUrh5Dz","RIG",4,14,"Ignorance","Good Outcome","Rationality"
"R_z5PEB1oupEy4pYB","RIG",6,14,"Ignorance","Good Outcome","Rationality"
"R_3GiYtsszDP6zp4O","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_1BPi1CzDcKKEgJ7","RIG",5,14,"Ignorance","Good Outcome","Rationality"
"R_1Pd6NnGURFCmKUa","RIG",5,14,"Ignorance","Good Outcome","Rationality"
"R_2v7aWFNvkA7EDQ8","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_2azgkYkeDbPTA9w","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_yQ2SypcIcQ3bz5T","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_yxzOHsuSvGtkZnr","RIG",5,14,"Ignorance","Good Outcome","Rationality"
"R_xaS2TYW4sdIrBPr","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_3hcDhtRRJvUxHMi","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_2t9Y0p92WF9V0y8","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_rpWlwdtT1VbWMW5","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_2wigNvn0TIaPKpA","RIG",4,14,"Ignorance","Good Outcome","Rationality"
"R_3F20Mg3DCzK3WoH","RIG",6,14,"Ignorance","Good Outcome","Rationality"
"R_1qg13sW0PSdwwpT","RIG",5,14,"Ignorance","Good Outcome","Rationality"
"R_2uEBUl8vW42ckPv","RIG",7,14,"Ignorance","Good Outcome","Rationality"
"R_1FfHAYQzuH8l6rT","RIG",3,14,"Ignorance","Good Outcome","Rationality"
"R_3ESXNYVv8yXkf1m","RIG",5,14,"Ignorance","Good Outcome","Rationality"
"R_3g11yW4pQXOGpPp","RIG",3,15,"Ignorance","Good Outcome","Rationality"
"R_1N8HoWlcRZIXsjJ","RIG",7,15,"Ignorance","Good Outcome","Rationality"
"R_2uWnFWiclkxHsdR","RIG",3,15,"Ignorance","Good Outcome","Rationality"
"R_12AaHsymVF0r3kD","RIG",5,15,"Ignorance","Good Outcome","Rationality"
"R_8tR9nf8utuGhHJD","RIG",6,15,"Ignorance","Good Outcome","Rationality"
"R_2X67qOw8iGlfQqf","RIG",1,15,"Ignorance","Good Outcome","Rationality"
"R_1U1uc4X0ucl9Mat","RIG",4,15,"Ignorance","Good Outcome","Rationality"
"R_1JLsL4KtG3SCGHn","RIG",4,15,"Ignorance","Good Outcome","Rationality"
"R_27ydlW4vb3gpoVu","RIG",5,15,"Ignorance","Good Outcome","Rationality"
"R_1Gy4qLlgNT8TLyi","RIG",1,15,"Ignorance","Good Outcome","Rationality"
"R_DNtis0P6aD6JcPL","RIG",7,15,"Ignorance","Good Outcome","Rationality"
"R_1psbDnC86SMKqLF","RIG",4,15,"Ignorance","Good Outcome","Rationality"
"R_1luAilgwoFkZNmA","RIG",6,15,"Ignorance","Good Outcome","Rationality"
"R_2qDYSHGCe6NJbwV","RIG",4,15,"Ignorance","Good Outcome","Rationality"
"R_2v7aWFNvkA7EDQ8","RIG",6,15,"Ignorance","Good Outcome","Rationality"
"R_yQ2SypcIcQ3bz5T","RIG",1,15,"Ignorance","Good Outcome","Rationality"
"R_1NyKhqJUXO4bp6s","RIG",6,15,"Ignorance","Good Outcome","Rationality"
"R_xaS2TYW4sdIrBPr","RIG",7,15,"Ignorance","Good Outcome","Rationality"
"R_3OesKoqEYrnf0Sr","RIG",5,15,"Ignorance","Good Outcome","Rationality"
"R_3D7m5svTQZjuPX5","RIG",7,15,"Ignorance","Good Outcome","Rationality"
"R_2WxnywwNuEbwNb4","RIG",7,15,"Ignorance","Good Outcome","Rationality"
"R_Azh66rOWjniMsut","RIG",4,15,"Ignorance","Good Outcome","Rationality"
"R_3Rr6tgrjeAz00bP","RIG",4,15,"Ignorance","Good Outcome","Rationality"
"R_1QbCeEijlxNJDb7","RIG",5,15,"Ignorance","Good Outcome","Rationality"
"R_1Q64uNkQT3c3SGT","RIG",4,15,"Ignorance","Good Outcome","Rationality"
"R_3NCkpKh6QruXNnj","RIG",4,15,"Ignorance","Good Outcome","Rationality"
"R_2xDAijuFkMHPdoi","RIG",6,15,"Ignorance","Good Outcome","Rationality"
"R_2uWnFWiclkxHsdR","RIG",2,16,"Ignorance","Good Outcome","Rationality"
"R_sXamn1JkfIs4AIV","RIG",1,16,"Ignorance","Good Outcome","Rationality"
"R_pDW7Z2tWXxf2hLH","RIG",7,16,"Ignorance","Good Outcome","Rationality"
"R_3HouVtrG4MHmstv","RIG",6,16,"Ignorance","Good Outcome","Rationality"
"R_3NxLMGW5vurbIqk","RIG",5,16,"Ignorance","Good Outcome","Rationality"
"R_R9VMB27bkUrh5Dz","RIG",1,16,"Ignorance","Good Outcome","Rationality"
"R_3rNTHDTOZB9ar8l","RIG",4,16,"Ignorance","Good Outcome","Rationality"
"R_z5PEB1oupEy4pYB","RIG",3,16,"Ignorance","Good Outcome","Rationality"
"R_3OpHzuhAyWXFHjj","RIG",4,16,"Ignorance","Good Outcome","Rationality"
"R_u3mZgdE5EmlnFyp","RIG",2,16,"Ignorance","Good Outcome","Rationality"
"R_ymfgN6eeC2D56Qp","RIG",1,16,"Ignorance","Good Outcome","Rationality"
"R_sRQRy3ihu2Us2AN","RIG",5,16,"Ignorance","Good Outcome","Rationality"
"R_1luAilgwoFkZNmA","RIG",3,16,"Ignorance","Good Outcome","Rationality"
"R_3CCzfCWYIBuIdAJ","RIG",5,16,"Ignorance","Good Outcome","Rationality"
