"ResponseId","condCod","causation response","norm","knowledge","outcome","scenario","condition"
"R_1dgLecrcU5qQ2Ea","caus3.MKB","1","Morality","Knowledge","Abnormal",3,"MKB"
"R_1dgLecrcU5qQ2Ea","caus4.MKG","1","Morality","Knowledge","Normal",4,"MKG"
"R_1dgLecrcU5qQ2Ea","caus5.MIG","1","Morality","Ignorance","Normal",5,"MIG"
"R_1dgLecrcU5qQ2Ea","caus6.RKG","4","Rationality","Knowledge","Normal",6,"RKG"
"R_1dgLecrcU5qQ2Ea","caus7.RIB","4","Rationality","Ignorance","Abnormal",7,"RIB"
"R_1dgLecrcU5qQ2Ea","caus8.RKB","1","Rationality","Knowledge","Abnormal",8,"RKB"
"R_1dgLecrcU5qQ2Ea","caus9.RIG","1","Rationality","Ignorance","Normal",9,"RIG"
"R_1dgLecrcU5qQ2Ea","caus10.MIG","1","Morality","Ignorance","Normal",10,"MIG"
"R_1dgLecrcU5qQ2Ea","caus11.MIG","1","Morality","Ignorance","Normal",11,"MIG"
"R_1dgLecrcU5qQ2Ea","caus12.RKB","1","Rationality","Knowledge","Abnormal",12,"RKB"
"R_1dgLecrcU5qQ2Ea","caus13.MIG","4","Morality","Ignorance","Normal",13,"MIG"
"R_1dgLecrcU5qQ2Ea","caus14.MKB","1","Morality","Knowledge","Abnormal",14,"MKB"
"R_1dgLecrcU5qQ2Ea","caus15.RIG","2","Rationality","Ignorance","Normal",15,"RIG"
"R_1dgLecrcU5qQ2Ea","caus16.RKB","1","Rationality","Knowledge","Abnormal",16,"RKB"
"R_2fboH8e1lyaeH85","caus1.MIG","5","Morality","Ignorance","Normal",1,"MIG"
"R_2fboH8e1lyaeH85","caus2.MIG","4","Morality","Ignorance","Normal",2,"MIG"
"R_2fboH8e1lyaeH85","caus3.MIG","2","Morality","Ignorance","Normal",3,"MIG"
"R_2fboH8e1lyaeH85","caus4.RIG","1","Rationality","Ignorance","Normal",4,"RIG"
"R_2fboH8e1lyaeH85","caus5.MKB","1","Morality","Knowledge","Abnormal",5,"MKB"
"R_2fboH8e1lyaeH85","caus6.RIB","2","Rationality","Ignorance","Abnormal",6,"RIB"
"R_2fboH8e1lyaeH85","caus7.RKB","1","Rationality","Knowledge","Abnormal",7,"RKB"
"R_2fboH8e1lyaeH85","caus8.RIG","1","Rationality","Ignorance","Normal",8,"RIG"
"R_2fboH8e1lyaeH85","caus9.MIB","3","Morality","Ignorance","Abnormal",9,"MIB"
"R_2fboH8e1lyaeH85","caus10.MIB","6","Morality","Ignorance","Abnormal",10,"MIB"
"R_2fboH8e1lyaeH85","caus11.MKB","4","Morality","Knowledge","Abnormal",11,"MKB"
"R_2fboH8e1lyaeH85","caus12.MKB","2","Morality","Knowledge","Abnormal",12,"MKB"
"R_2fboH8e1lyaeH85","caus13.MIB","1","Morality","Ignorance","Abnormal",13,"MIB"
"R_2fboH8e1lyaeH85","caus14.MKG","6","Morality","Knowledge","Normal",14,"MKG"
"R_2fboH8e1lyaeH85","caus15.RKG","5","Rationality","Knowledge","Normal",15,"RKG"
"R_2fboH8e1lyaeH85","caus16.MIB","2","Morality","Ignorance","Abnormal",16,"MIB"
"R_OfGTCPUucCWrsbL","caus1.RIG","4","Rationality","Ignorance","Normal",1,"RIG"
"R_OfGTCPUucCWrsbL","caus2.RIG","1","Rationality","Ignorance","Normal",2,"RIG"
"R_OfGTCPUucCWrsbL","caus3.RIB","1","Rationality","Ignorance","Abnormal",3,"RIB"
"R_OfGTCPUucCWrsbL","caus4.MKB","1","Morality","Knowledge","Abnormal",4,"MKB"
"R_OfGTCPUucCWrsbL","caus5.MIB","1","Morality","Ignorance","Abnormal",5,"MIB"
"R_OfGTCPUucCWrsbL","caus6.RKG","3","Rationality","Knowledge","Normal",6,"RKG"
"R_OfGTCPUucCWrsbL","caus7.MIG.1","4","Morality","Ignorance","Normal",7,"MIG"
"R_OfGTCPUucCWrsbL","caus8.MKB","6","Morality","Knowledge","Abnormal",8,"MKB"
"R_OfGTCPUucCWrsbL","caus9.MIG","4","Morality","Ignorance","Normal",9,"MIG"
"R_OfGTCPUucCWrsbL","caus10.MIG","1","Morality","Ignorance","Normal",10,"MIG"
"R_OfGTCPUucCWrsbL","caus11.RIG","5","Rationality","Ignorance","Normal",11,"RIG"
"R_OfGTCPUucCWrsbL","caus12.RIB","1","Rationality","Ignorance","Abnormal",12,"RIB"
"R_OfGTCPUucCWrsbL","caus13.MKG","6","Morality","Knowledge","Normal",13,"MKG"
"R_OfGTCPUucCWrsbL","caus14.RIB","6","Rationality","Ignorance","Abnormal",14,"RIB"
"R_OfGTCPUucCWrsbL","caus15.MKB","4","Morality","Knowledge","Abnormal",15,"MKB"
"R_OfGTCPUucCWrsbL","caus16.MIG","2","Morality","Ignorance","Normal",16,"MIG"
"R_3fZDQ0HKyA57tlt","caus1.MIB","2","Morality","Ignorance","Abnormal",1,"MIB"
"R_3fZDQ0HKyA57tlt","caus2.MKG","5","Morality","Knowledge","Normal",2,"MKG"
"R_3fZDQ0HKyA57tlt","caus3.MIG","5","Morality","Ignorance","Normal",3,"MIG"
"R_3fZDQ0HKyA57tlt","caus4.MKB","3","Morality","Knowledge","Abnormal",4,"MKB"
"R_3fZDQ0HKyA57tlt","caus5.MIG","4","Morality","Ignorance","Normal",5,"MIG"
"R_3fZDQ0HKyA57tlt","caus6.MKB","6","Morality","Knowledge","Abnormal",6,"MKB"
"R_3fZDQ0HKyA57tlt","caus7.RIB","4","Rationality","Ignorance","Abnormal",7,"RIB"
"R_3fZDQ0HKyA57tlt","caus8.MIB","2","Morality","Ignorance","Abnormal",8,"MIB"
"R_3fZDQ0HKyA57tlt","caus9.MKG","5","Morality","Knowledge","Normal",9,"MKG"
"R_3fZDQ0HKyA57tlt","caus10.MIG","5","Morality","Ignorance","Normal",10,"MIG"
"R_3fZDQ0HKyA57tlt","caus11.MIB","5","Morality","Ignorance","Abnormal",11,"MIB"
"R_3fZDQ0HKyA57tlt","caus12.RKB","2","Rationality","Knowledge","Abnormal",12,"RKB"
"R_3fZDQ0HKyA57tlt","caus13.RIB","6","Rationality","Ignorance","Abnormal",13,"RIB"
"R_3fZDQ0HKyA57tlt","caus14.RKG","5","Rationality","Knowledge","Normal",14,"RKG"
"R_3fZDQ0HKyA57tlt","caus15.RIG","5","Rationality","Ignorance","Normal",15,"RIG"
"R_3fZDQ0HKyA57tlt","caus16.RKB","3","Rationality","Knowledge","Abnormal",16,"RKB"
"R_3EcATsLMamJIwBW","caus1.RIG","5","Rationality","Ignorance","Normal",1,"RIG"
"R_3EcATsLMamJIwBW","caus2.MIB","6","Morality","Ignorance","Abnormal",2,"MIB"
"R_3EcATsLMamJIwBW","caus3.MKG","5","Morality","Knowledge","Normal",3,"MKG"
"R_3EcATsLMamJIwBW","caus4.RKB","3","Rationality","Knowledge","Abnormal",4,"RKB"
"R_3EcATsLMamJIwBW","caus5.MIB","5","Morality","Ignorance","Abnormal",5,"MIB"
"R_3EcATsLMamJIwBW","caus6.RIG","6","Rationality","Ignorance","Normal",6,"RIG"
"R_3EcATsLMamJIwBW","caus7.MIG.1","5","Morality","Ignorance","Normal",7,"MIG"
"R_3EcATsLMamJIwBW","caus8.MIB","5","Morality","Ignorance","Abnormal",8,"MIB"
"R_3EcATsLMamJIwBW","caus9.RKB","6","Rationality","Knowledge","Abnormal",9,"RKB"
"R_3EcATsLMamJIwBW","caus10.RIG","4","Rationality","Ignorance","Normal",10,"RIG"
"R_3EcATsLMamJIwBW","caus11.RKB","7","Rationality","Knowledge","Abnormal",11,"RKB"
"R_3EcATsLMamJIwBW","caus12.MIG","5","Morality","Ignorance","Normal",12,"MIG"
"R_3EcATsLMamJIwBW","caus13.MIB","6","Morality","Ignorance","Abnormal",13,"MIB"
"R_3EcATsLMamJIwBW","caus14.RIB","6","Rationality","Ignorance","Abnormal",14,"RIB"
"R_3EcATsLMamJIwBW","caus15.RIB","4","Rationality","Ignorance","Abnormal",15,"RIB"
"R_3EcATsLMamJIwBW","caus16.MIB","3","Morality","Ignorance","Abnormal",16,"MIB"
"R_27m9oWuJmjPxtoe","caus1.RKB","4","Rationality","Knowledge","Abnormal",1,"RKB"
"R_27m9oWuJmjPxtoe","caus2.MKG","3","Morality","Knowledge","Normal",2,"MKG"
"R_27m9oWuJmjPxtoe","caus3.RIG","5","Rationality","Ignorance","Normal",3,"RIG"
"R_27m9oWuJmjPxtoe","caus4.MIB","5","Morality","Ignorance","Abnormal",4,"MIB"
"R_27m9oWuJmjPxtoe","caus5.RKG","4","Rationality","Knowledge","Normal",5,"RKG"
"R_27m9oWuJmjPxtoe","caus6.MIG","5","Morality","Ignorance","Normal",6,"MIG"
"R_27m9oWuJmjPxtoe","caus7.MIG.1","6","Morality","Ignorance","Normal",7,"MIG"
"R_27m9oWuJmjPxtoe","caus8.RIB","5","Rationality","Ignorance","Abnormal",8,"RIB"
"R_27m9oWuJmjPxtoe","caus9.MIG","4","Morality","Ignorance","Normal",9,"MIG"
"R_27m9oWuJmjPxtoe","caus10.RIB","4","Rationality","Ignorance","Abnormal",10,"RIB"
"R_27m9oWuJmjPxtoe","caus11.RKG","3","Rationality","Knowledge","Normal",11,"RKG"
"R_27m9oWuJmjPxtoe","caus12.MIG","4","Morality","Ignorance","Normal",12,"MIG"
"R_27m9oWuJmjPxtoe","caus13.MIB","5","Morality","Ignorance","Abnormal",13,"MIB"
"R_27m9oWuJmjPxtoe","caus14.RKB","3","Rationality","Knowledge","Abnormal",14,"RKB"
"R_27m9oWuJmjPxtoe","caus15.RKG","6","Rationality","Knowledge","Normal",15,"RKG"
"R_27m9oWuJmjPxtoe","caus16.RIB","5","Rationality","Ignorance","Abnormal",16,"RIB"
"R_2pY7P5XHvSzkrsw","caus1.MKG","7","Morality","Knowledge","Normal",1,"MKG"
"R_2pY7P5XHvSzkrsw","caus2.RKB","7","Rationality","Knowledge","Abnormal",2,"RKB"
"R_2pY7P5XHvSzkrsw","caus3.MIG","7","Morality","Ignorance","Normal",3,"MIG"
"R_2pY7P5XHvSzkrsw","caus4.MKB","7","Morality","Knowledge","Abnormal",4,"MKB"
"R_2pY7P5XHvSzkrsw","caus5.MKG","7","Morality","Knowledge","Normal",5,"MKG"
"R_2pY7P5XHvSzkrsw","caus6.MKG","7","Morality","Knowledge","Normal",6,"MKG"
"R_2pY7P5XHvSzkrsw","caus7.RIG","7","Rationality","Ignorance","Normal",7,"RIG"
"R_2pY7P5XHvSzkrsw","caus8.MIG","1","Morality","Ignorance","Normal",8,"MIG"
"R_2pY7P5XHvSzkrsw","caus9.RIB","7","Rationality","Ignorance","Abnormal",9,"RIB"
"R_2pY7P5XHvSzkrsw","caus10.RIB","5","Rationality","Ignorance","Abnormal",10,"RIB"
"R_2pY7P5XHvSzkrsw","caus11.MIB","7","Morality","Ignorance","Abnormal",11,"MIB"
"R_2pY7P5XHvSzkrsw","caus12.MIG","4","Morality","Ignorance","Normal",12,"MIG"
"R_2pY7P5XHvSzkrsw","caus13.MKB","7","Morality","Knowledge","Abnormal",13,"MKB"
"R_2pY7P5XHvSzkrsw","caus14.RKG","3","Rationality","Knowledge","Normal",14,"RKG"
"R_2pY7P5XHvSzkrsw","caus15.RKG","7","Rationality","Knowledge","Normal",15,"RKG"
"R_2pY7P5XHvSzkrsw","caus16.RIB","1","Rationality","Ignorance","Abnormal",16,"RIB"
"R_3FIEsD4UpCH1xkX","caus1.MIB","7","Morality","Ignorance","Abnormal",1,"MIB"
"R_3FIEsD4UpCH1xkX","caus2.MKB","7","Morality","Knowledge","Abnormal",2,"MKB"
"R_3FIEsD4UpCH1xkX","caus3.MKG","5","Morality","Knowledge","Normal",3,"MKG"
"R_3FIEsD4UpCH1xkX","caus4.MKG","2","Morality","Knowledge","Normal",4,"MKG"
"R_3FIEsD4UpCH1xkX","caus5.MIB","5","Morality","Ignorance","Abnormal",5,"MIB"
"R_3FIEsD4UpCH1xkX","caus6.RKB","7","Rationality","Knowledge","Abnormal",6,"RKB"
"R_3FIEsD4UpCH1xkX","caus7.RIG","6","Rationality","Ignorance","Normal",7,"RIG"
"R_3FIEsD4UpCH1xkX","caus8.RKB","6","Rationality","Knowledge","Abnormal",8,"RKB"
"R_3FIEsD4UpCH1xkX","caus9.RIG","7","Rationality","Ignorance","Normal",9,"RIG"
"R_3FIEsD4UpCH1xkX","caus10.MKG","1","Morality","Knowledge","Normal",10,"MKG"
"R_3FIEsD4UpCH1xkX","caus11.RIB","7","Rationality","Ignorance","Abnormal",11,"RIB"
"R_3FIEsD4UpCH1xkX","caus12.RIB","1","Rationality","Ignorance","Abnormal",12,"RIB"
"R_3FIEsD4UpCH1xkX","caus13.MKG","7","Morality","Knowledge","Normal",13,"MKG"
"R_3FIEsD4UpCH1xkX","caus14.RKG","7","Rationality","Knowledge","Normal",14,"RKG"
"R_3FIEsD4UpCH1xkX","caus15.MIG","6","Morality","Ignorance","Normal",15,"MIG"
"R_3FIEsD4UpCH1xkX","caus16.RIB","1","Rationality","Ignorance","Abnormal",16,"RIB"
"R_oY5jCmgI8r7I4iR","caus1.MIG","7","Morality","Ignorance","Normal",1,"MIG"
"R_oY5jCmgI8r7I4iR","caus2.MIB","7","Morality","Ignorance","Abnormal",2,"MIB"
"R_oY5jCmgI8r7I4iR","caus3.MKG","7","Morality","Knowledge","Normal",3,"MKG"
"R_oY5jCmgI8r7I4iR","caus4.RIG","7","Rationality","Ignorance","Normal",4,"RIG"
"R_oY5jCmgI8r7I4iR","caus5.RIG","7","Rationality","Ignorance","Normal",5,"RIG"
"R_oY5jCmgI8r7I4iR","caus6.RKB","7","Rationality","Knowledge","Abnormal",6,"RKB"
"R_oY5jCmgI8r7I4iR","caus7.MIG","7","Morality","Ignorance","Normal",7,"MIG"
"R_oY5jCmgI8r7I4iR","caus8.RKB","7","Rationality","Knowledge","Abnormal",8,"RKB"
"R_oY5jCmgI8r7I4iR","caus9.MIG","7","Morality","Ignorance","Normal",9,"MIG"
"R_oY5jCmgI8r7I4iR","caus10.MKB","7","Morality","Knowledge","Abnormal",10,"MKB"
"R_oY5jCmgI8r7I4iR","caus11.MIG","7","Morality","Ignorance","Normal",11,"MIG"
"R_oY5jCmgI8r7I4iR","caus12.RIB","7","Rationality","Ignorance","Abnormal",12,"RIB"
"R_oY5jCmgI8r7I4iR","caus13.RIG","7","Rationality","Ignorance","Normal",13,"RIG"
"R_oY5jCmgI8r7I4iR","caus14.RKG","7","Rationality","Knowledge","Normal",14,"RKG"
"R_oY5jCmgI8r7I4iR","caus15.RKB","7","Rationality","Knowledge","Abnormal",15,"RKB"
"R_oY5jCmgI8r7I4iR","caus16.RKB","7","Rationality","Knowledge","Abnormal",16,"RKB"
"R_3QWpTqoynzhUnEb","caus1.RIB","7","Rationality","Ignorance","Abnormal",1,"RIB"
"R_3QWpTqoynzhUnEb","caus2.RKG","2","Rationality","Knowledge","Normal",2,"RKG"
"R_3QWpTqoynzhUnEb","caus3.MIG","6","Morality","Ignorance","Normal",3,"MIG"
"R_3QWpTqoynzhUnEb","caus4.RIG","1","Rationality","Ignorance","Normal",4,"RIG"
"R_3QWpTqoynzhUnEb","caus5.RKG","4","Rationality","Knowledge","Normal",5,"RKG"
"R_3QWpTqoynzhUnEb","caus6.RKB","7","Rationality","Knowledge","Abnormal",6,"RKB"
"R_3QWpTqoynzhUnEb","caus7.MKB","7","Morality","Knowledge","Abnormal",7,"MKB"
"R_3QWpTqoynzhUnEb","caus8.RIG","3","Rationality","Ignorance","Normal",8,"RIG"
"R_3QWpTqoynzhUnEb","caus9.RIG","5","Rationality","Ignorance","Normal",9,"RIG"
"R_3QWpTqoynzhUnEb","caus10.MIB","1","Morality","Ignorance","Abnormal",10,"MIB"
"R_3QWpTqoynzhUnEb","caus11.MIG","6","Morality","Ignorance","Normal",11,"MIG"
"R_3QWpTqoynzhUnEb","caus12.MIG","2","Morality","Ignorance","Normal",12,"MIG"
"R_3QWpTqoynzhUnEb","caus13.MIG","7","Morality","Ignorance","Normal",13,"MIG"
"R_3QWpTqoynzhUnEb","caus14.RKG","7","Rationality","Knowledge","Normal",14,"RKG"
"R_3QWpTqoynzhUnEb","caus15.RIB","1","Rationality","Ignorance","Abnormal",15,"RIB"
"R_3QWpTqoynzhUnEb","caus16.MKG","1","Morality","Knowledge","Normal",16,"MKG"
"R_1EZpcs6LCqD9BN2","caus1.RIB","1","Rationality","Ignorance","Abnormal",1,"RIB"
"R_1EZpcs6LCqD9BN2","caus2.RKG","1","Rationality","Knowledge","Normal",2,"RKG"
"R_1EZpcs6LCqD9BN2","caus3.MIB","2","Morality","Ignorance","Abnormal",3,"MIB"
"R_1EZpcs6LCqD9BN2","caus4.RKG","1","Rationality","Knowledge","Normal",4,"RKG"
"R_1EZpcs6LCqD9BN2","caus5.MKB","2","Morality","Knowledge","Abnormal",5,"MKB"
"R_1EZpcs6LCqD9BN2","caus6.MIB","1","Morality","Ignorance","Abnormal",6,"MIB"
"R_1EZpcs6LCqD9BN2","caus7.MKG","4","Morality","Knowledge","Normal",7,"MKG"
"R_1EZpcs6LCqD9BN2","caus8.RIB","1","Rationality","Ignorance","Abnormal",8,"RIB"
"R_1EZpcs6LCqD9BN2","caus9.RIB","1","Rationality","Ignorance","Abnormal",9,"RIB"
"R_1EZpcs6LCqD9BN2","caus10.MIB","2","Morality","Ignorance","Abnormal",10,"MIB"
"R_1EZpcs6LCqD9BN2","caus11.RIG","2","Rationality","Ignorance","Normal",11,"RIG"
"R_1EZpcs6LCqD9BN2","caus12.RIG","4","Rationality","Ignorance","Normal",12,"RIG"
"R_1EZpcs6LCqD9BN2","caus13.MKG","6","Morality","Knowledge","Normal",13,"MKG"
"R_1EZpcs6LCqD9BN2","caus14.RKB","2","Rationality","Knowledge","Abnormal",14,"RKB"
"R_1EZpcs6LCqD9BN2","caus15.MKG","2","Morality","Knowledge","Normal",15,"MKG"
"R_1EZpcs6LCqD9BN2","caus16.MKB","1","Morality","Knowledge","Abnormal",16,"MKB"
"R_DuCIgw0cncLtAyZ","caus1.RIB","1","Rationality","Ignorance","Abnormal",1,"RIB"
"R_DuCIgw0cncLtAyZ","caus2.RKG","2","Rationality","Knowledge","Normal",2,"RKG"
"R_DuCIgw0cncLtAyZ","caus3.MKB","3","Morality","Knowledge","Abnormal",3,"MKB"
"R_DuCIgw0cncLtAyZ","caus4.RKG","1","Rationality","Knowledge","Normal",4,"RKG"
"R_DuCIgw0cncLtAyZ","caus5.MIB","1","Morality","Ignorance","Abnormal",5,"MIB"
"R_DuCIgw0cncLtAyZ","caus6.MIB","2","Morality","Ignorance","Abnormal",6,"MIB"
"R_DuCIgw0cncLtAyZ","caus7.RIB","3","Rationality","Ignorance","Abnormal",7,"RIB"
"R_DuCIgw0cncLtAyZ","caus8.MIB","1","Morality","Ignorance","Abnormal",8,"MIB"
"R_DuCIgw0cncLtAyZ","caus9.RKB","2","Rationality","Knowledge","Abnormal",9,"RKB"
"R_DuCIgw0cncLtAyZ","caus10.RKG","5","Rationality","Knowledge","Normal",10,"RKG"
"R_DuCIgw0cncLtAyZ","caus11.MIB","2","Morality","Ignorance","Abnormal",11,"MIB"
"R_DuCIgw0cncLtAyZ","caus12.MIB","2","Morality","Ignorance","Abnormal",12,"MIB"
"R_DuCIgw0cncLtAyZ","caus13.RKG","1","Rationality","Knowledge","Normal",13,"RKG"
"R_DuCIgw0cncLtAyZ","caus14.MIB","3","Morality","Ignorance","Abnormal",14,"MIB"
"R_DuCIgw0cncLtAyZ","caus15.MIB","1","Morality","Ignorance","Abnormal",15,"MIB"
"R_DuCIgw0cncLtAyZ","caus16.RIB","1","Rationality","Ignorance","Abnormal",16,"RIB"
"R_10BPCT74LoGWeK4","caus1.RIB","5","Rationality","Ignorance","Abnormal",1,"RIB"
"R_10BPCT74LoGWeK4","caus2.MKB","3","Morality","Knowledge","Abnormal",2,"MKB"
"R_10BPCT74LoGWeK4","caus3.MKB","2","Morality","Knowledge","Abnormal",3,"MKB"
"R_10BPCT74LoGWeK4","caus4.RIG","2","Rationality","Ignorance","Normal",4,"RIG"
"R_10BPCT74LoGWeK4","caus5.RKG","5","Rationality","Knowledge","Normal",5,"RKG"
"R_10BPCT74LoGWeK4","caus6.RIB","5","Rationality","Ignorance","Abnormal",6,"RIB"
"R_10BPCT74LoGWeK4","caus7.MIG","6","Morality","Ignorance","Normal",7,"MIG"
"R_10BPCT74LoGWeK4","caus8.RKG","5","Rationality","Knowledge","Normal",8,"RKG"
"R_10BPCT74LoGWeK4","caus9.RKB","6","Rationality","Knowledge","Abnormal",9,"RKB"
"R_10BPCT74LoGWeK4","caus10.RKG","4","Rationality","Knowledge","Normal",10,"RKG"
"R_10BPCT74LoGWeK4","caus11.RIG","6","Rationality","Ignorance","Normal",11,"RIG"
"R_10BPCT74LoGWeK4","caus12.MIB","1","Morality","Ignorance","Abnormal",12,"MIB"
"R_10BPCT74LoGWeK4","caus13.MIG","5","Morality","Ignorance","Normal",13,"MIG"
"R_10BPCT74LoGWeK4","caus14.RKG","6","Rationality","Knowledge","Normal",14,"RKG"
"R_10BPCT74LoGWeK4","caus15.RKG","5","Rationality","Knowledge","Normal",15,"RKG"
"R_10BPCT74LoGWeK4","caus16.RIG","2","Rationality","Ignorance","Normal",16,"RIG"
"R_6WPvZDNiTfFeHQd","caus1.RKG","4","Rationality","Knowledge","Normal",1,"RKG"
"R_6WPvZDNiTfFeHQd","caus2.RIG","4","Rationality","Ignorance","Normal",2,"RIG"
"R_6WPvZDNiTfFeHQd","caus3.RKG","5","Rationality","Knowledge","Normal",3,"RKG"
"R_6WPvZDNiTfFeHQd","caus4.RIB","2","Rationality","Ignorance","Abnormal",4,"RIB"
"R_6WPvZDNiTfFeHQd","caus5.MKB","4","Morality","Knowledge","Abnormal",5,"MKB"
"R_6WPvZDNiTfFeHQd","caus6.MKG","5","Morality","Knowledge","Normal",6,"MKG"
"R_6WPvZDNiTfFeHQd","caus7.MKG","5","Morality","Knowledge","Normal",7,"MKG"
"R_6WPvZDNiTfFeHQd","caus8.MKG","3","Morality","Knowledge","Normal",8,"MKG"
"R_6WPvZDNiTfFeHQd","caus9.MIG","4","Morality","Ignorance","Normal",9,"MIG"
"R_6WPvZDNiTfFeHQd","caus10.RKG","3","Rationality","Knowledge","Normal",10,"RKG"
"R_6WPvZDNiTfFeHQd","caus11.MKG","6","Morality","Knowledge","Normal",11,"MKG"
"R_6WPvZDNiTfFeHQd","caus12.RKB","3","Rationality","Knowledge","Abnormal",12,"RKB"
"R_6WPvZDNiTfFeHQd","caus13.RIG","4","Rationality","Ignorance","Normal",13,"RIG"
"R_6WPvZDNiTfFeHQd","caus14.MKG","5","Morality","Knowledge","Normal",14,"MKG"
"R_6WPvZDNiTfFeHQd","caus15.MKG","4","Morality","Knowledge","Normal",15,"MKG"
"R_6WPvZDNiTfFeHQd","caus16.MIG","2","Morality","Ignorance","Normal",16,"MIG"
"R_3nVhIQzHW7xv81F","caus1.RKB","1","Rationality","Knowledge","Abnormal",1,"RKB"
"R_3nVhIQzHW7xv81F","caus2.RKB","3","Rationality","Knowledge","Abnormal",2,"RKB"
"R_3nVhIQzHW7xv81F","caus3.MKB","4","Morality","Knowledge","Abnormal",3,"MKB"
"R_3nVhIQzHW7xv81F","caus4.MIB","1","Morality","Ignorance","Abnormal",4,"MIB"
"R_3nVhIQzHW7xv81F","caus5.RIB","5","Rationality","Ignorance","Abnormal",5,"RIB"
"R_3nVhIQzHW7xv81F","caus6.RIG","4","Rationality","Ignorance","Normal",6,"RIG"
"R_3nVhIQzHW7xv81F","caus7.MIG.1","7","Morality","Ignorance","Normal",7,"MIG"
"R_3nVhIQzHW7xv81F","caus8.MKG","6","Morality","Knowledge","Normal",8,"MKG"
"R_3nVhIQzHW7xv81F","caus9.MKG","4","Morality","Knowledge","Normal",9,"MKG"
"R_3nVhIQzHW7xv81F","caus10.RKG","4","Rationality","Knowledge","Normal",10,"RKG"
"R_3nVhIQzHW7xv81F","caus11.MKG","4","Morality","Knowledge","Normal",11,"MKG"
"R_3nVhIQzHW7xv81F","caus12.RIB","7","Rationality","Ignorance","Abnormal",12,"RIB"
"R_3nVhIQzHW7xv81F","caus13.RKG","6","Rationality","Knowledge","Normal",13,"RKG"
"R_3nVhIQzHW7xv81F","caus14.MIB","5","Morality","Ignorance","Abnormal",14,"MIB"
"R_3nVhIQzHW7xv81F","caus15.MKG","4","Morality","Knowledge","Normal",15,"MKG"
"R_3nVhIQzHW7xv81F","caus16.RKB","4","Rationality","Knowledge","Abnormal",16,"RKB"
"R_3lVxU1XtUuXQ8Ul","caus1.MIG","4","Morality","Ignorance","Normal",1,"MIG"
"R_3lVxU1XtUuXQ8Ul","caus2.MIG","7","Morality","Ignorance","Normal",2,"MIG"
"R_3lVxU1XtUuXQ8Ul","caus3.MIG","2","Morality","Ignorance","Normal",3,"MIG"
"R_3lVxU1XtUuXQ8Ul","caus4.MKB","6","Morality","Knowledge","Abnormal",4,"MKB"
"R_3lVxU1XtUuXQ8Ul","caus5.MIB","4","Morality","Ignorance","Abnormal",5,"MIB"
"R_3lVxU1XtUuXQ8Ul","caus6.MKG","7","Morality","Knowledge","Normal",6,"MKG"
"R_3lVxU1XtUuXQ8Ul","caus7.RKG","7","Rationality","Knowledge","Normal",7,"RKG"
"R_3lVxU1XtUuXQ8Ul","caus8.RKG","6","Rationality","Knowledge","Normal",8,"RKG"
"R_3lVxU1XtUuXQ8Ul","caus9.MKB","6","Morality","Knowledge","Abnormal",9,"MKB"
"R_3lVxU1XtUuXQ8Ul","caus10.RIG","3","Rationality","Ignorance","Normal",10,"RIG"
"R_3lVxU1XtUuXQ8Ul","caus11.RKG","6","Rationality","Knowledge","Normal",11,"RKG"
"R_3lVxU1XtUuXQ8Ul","caus12.RKB","7","Rationality","Knowledge","Abnormal",12,"RKB"
"R_3lVxU1XtUuXQ8Ul","caus13.MKG","7","Morality","Knowledge","Normal",13,"MKG"
"R_3lVxU1XtUuXQ8Ul","caus14.RIB","4","Rationality","Ignorance","Abnormal",14,"RIB"
"R_3lVxU1XtUuXQ8Ul","caus15.MIB","2","Morality","Ignorance","Abnormal",15,"MIB"
"R_3lVxU1XtUuXQ8Ul","caus16.MKB","7","Morality","Knowledge","Abnormal",16,"MKB"
"R_3j86i9QqLY7PH8A","caus1.RKG","7","Rationality","Knowledge","Normal",1,"RKG"
"R_3j86i9QqLY7PH8A","caus2.MKG","7","Morality","Knowledge","Normal",2,"MKG"
"R_3j86i9QqLY7PH8A","caus3.MIB","4","Morality","Ignorance","Abnormal",3,"MIB"
"R_3j86i9QqLY7PH8A","caus4.RIB","6","Rationality","Ignorance","Abnormal",4,"RIB"
"R_3j86i9QqLY7PH8A","caus5.MKB","4","Morality","Knowledge","Abnormal",5,"MKB"
"R_3j86i9QqLY7PH8A","caus6.RIG","5","Rationality","Ignorance","Normal",6,"RIG"
"R_3j86i9QqLY7PH8A","caus7.MKB","7","Morality","Knowledge","Abnormal",7,"MKB"
"R_3j86i9QqLY7PH8A","caus8.MKB","2","Morality","Knowledge","Abnormal",8,"MKB"
"R_3j86i9QqLY7PH8A","caus9.RIB","5","Rationality","Ignorance","Abnormal",9,"RIB"
"R_3j86i9QqLY7PH8A","caus10.MIB","1","Morality","Ignorance","Abnormal",10,"MIB"
"R_3j86i9QqLY7PH8A","caus11.MKG","7","Morality","Knowledge","Normal",11,"MKG"
"R_3j86i9QqLY7PH8A","caus12.MIB","4","Morality","Ignorance","Abnormal",12,"MIB"
"R_3j86i9QqLY7PH8A","caus13.MIB","3","Morality","Ignorance","Abnormal",13,"MIB"
"R_3j86i9QqLY7PH8A","caus14.RIB","6","Rationality","Ignorance","Abnormal",14,"RIB"
